AK_c_Keq;AK_c_KmADP;AK_c_KmAMP;AK_c_KmATP;AK_c_Vmax;AK_c_k1;AK_c_k2;AK_g_Keq;AK_g_KmADP;AK_g_KmAMP;AK_g_KmATP;AK_g_Vmax;AK_g_k1;AK_g_k2;ALD_g_Keq;ALD_g_KiADP;ALD_g_KiAMP;ALD_g_KiATP;ALD_g_KiGA3P;ALD_g_KmDHAP;ALD_g_KmFru16BP;ALD_g_KmGA3P;ALD_g_Vmax;ATPu_c_k;ENO_c_Keq;ENO_c_Km2PGA;ENO_c_KmPEP;ENO_c_Vmax;G3PDH_g_Keq;G3PDH_g_KmDHAP;G3PDH_g_KmGly3P;G3PDH_g_KmNAD;G3PDH_g_KmNADH;G3PDH_g_Vmax;G6PDH_c_Keq;G6PDH_c_Km6PGL;G6PDH_c_KmGlc6P;G6PDH_c_KmNADP;G6PDH_c_KmNADPH;G6PDH_c_Vmax;G6PDH_g_Keq;G6PDH_g_Km6PGL;G6PDH_g_KmGlc6P;G6PDH_g_KmNADP;G6PDH_g_KmNADPH;G6PDH_g_Vmax;G6PP_c_Keq;G6PP_c_KmGlc;G6PP_c_KmGlc6P;G6PP_c_Vmax;GAPDH_g_Keq;GAPDH_g_Km13BPGA;GAPDH_g_KmGA3P;GAPDH_g_KmNAD;GAPDH_g_KmNADH;GAPDH_g_KmPi;GAPDH_g_Vmax;GAPDH_g_Vrmax;GDA_g_k;GK_g_Keq;GK_g_KmADP;GK_g_KmATP;GK_g_KmGly;GK_g_KmGly3P;GK_g_Vmax;GPO_c_KmGly3P;GPO_c_Vmax;GlcT_c_KmGlc;GlcT_c_Vmax;GlcT_c_alpha;GlcT_g_k;HXK_c_Keq;HXK_c_KmADP;HXK_c_KmATP;HXK_c_KmGlc;HXK_c_KmGlc6P;HXK_c_Vmax;HXK_c_Vmaxpc;HXK_g_Keq;HXK_g_KmADP;HXK_g_KmATP;HXK_g_KmGlc;HXK_g_KmGlc6P;HXK_g_Vmax;PFK_g_Keq;PFK_g_Ki1;PFK_g_Ki2;PFK_g_KmADP;PFK_g_KmATP;PFK_g_KmFru6P;PFK_g_KsATP;PFK_g_Vmax;PGAM_c_Keq;PGAM_c_Km2PGA;PGAM_c_Km3PGA;PGAM_c_Vmax;PGI_g_Keq;PGI_g_Ki6PG;PGI_g_KmFru6P;PGI_g_KmGlc6P;PGI_g_Vmax;PGI_g_Vrmax;PGK_g_Keq;PGK_g_Km13BPGA;PGK_g_Km3PGA;PGK_g_KmADP;PGK_g_KmATP;PGK_g_Vmax;PGK_g_Vrmax;PGL_c_Keq;PGL_c_Km6PG;PGL_c_Km6PGL;PGL_c_Vmax;PGL_c_k;PGL_g_Keq;PGL_g_Km6PG;PGL_g_Km6PGL;PGL_g_Vmax;PGL_g_k;PPI_c_Keq;PPI_c_KmRib5P;PPI_c_KmRul5P;PPI_c_Vmax;PPI_g_Keq;PPI_g_KmRib5P;PPI_g_KmRul5P;PPI_g_Vmax;PYK_c_Keq;PYK_c_KiADP;PYK_c_KiATP;PYK_c_KmADP;PYK_c_KmATP;PYK_c_KmPEP;PYK_c_KmPyr;PYK_c_Vmax;PYK_c_n;PyrT_c_KmPyr;PyrT_c_Vmax;RK_g_Keq;RK_g_KmADP;RK_g_KmATP;RK_g_KmRib;RK_g_KmRib5P;RK_g_Vmax;RK_g_Vrmax;TPI_g_Keq;TPI_g_KmDHAP;TPI_g_KmGA3P;TPI_g_Vmax;TPI_g_Vrmax;TR_c_Keq;TR_c_KmNADP;TR_c_KmNADPH;TR_c_KmTS2;TR_c_KmTSH2;TR_c_Vmax;_3PGAT_g_k;_6PGDH_c_Keq;_6PGDH_c_Km6PG;_6PGDH_c_KmNADP;_6PGDH_c_KmNADPH;_6PGDH_c_KmRul5P;_6PGDH_c_Vmax;_6PGDH_g_Keq;_6PGDH_g_Km6PG;_6PGDH_g_KmNADP;_6PGDH_g_KmNADPH;_6PGDH_g_KmRul5P;_6PGDH_g_Vmax;GAPDH_g_inhib
0.466787;0.454353;1.95676;0.150885;30.6743;243.311;521.246;0.483484;0.025463;2.90058;0.077175;61248.7;916.63;1895.88;0.105551;1.66208;3.72036;0.817161;0.0919508;0.018289;0.00904185;0.0696614;524.582;38.8406;2.33776;0.050663;0.243158;575.549;17169.4;0.0995701;2.4254;0.398035;0.00955434;454.522;6.6122;0.0558992;0.058381;0.00956774;0.000128976;7.74002;18.9314;0.0393357;0.0578984;0.00964242;0.000106348;7.74002;284.303;4.57314;6.3416;13.6607;0.0634749;0.104689;0.121028;0.444866;0.0187969;0.21022;694.984;404.212;197.944;0.000759982;0.544091;0.257263;0.395873;4.6771;142.557;1.74214;373.126;1.02051;90.7729;0.85284;188844;740.863;0.126906;0.124646;0.0964685;10.0553;57.657;0.0312373;637.663;0.160046;0.113455;0.100783;10.1867;1788.12;1145.68;12.9955;8.6413;0.528127;0.0731247;0.964613;0.0367619;1857.73;0.162695;0.157874;0.159935;216.931;0.563965;0.16311;0.126775;0.376596;2264.23;1365.19;3407.55;0.00313029;2.02315;0.124647;0.407677;2926.15;1366.18;22180.1;0.0205251;0.0533088;27.3171;0.0520062;22274;0.0383194;0.0464295;4.82067;0.0569008;4.85965;4.04263;1.23611;76.9505;5.93372;4.78433;1.10916;76.9505;11294;0.454921;0.861801;0.104654;12.9462;0.295848;24.1867;1006.98;2.46885;1.90521;243.984;0.0125535;0.2011;0.245285;0.406888;0.389649;18.3427;1861.06;0.0442763;1.22103;0.279598;1049.96;5430.09;394.547;0.582424;0.000783206;0.00790048;0.00019293;294.499;406.035;45.9964;0.00354382;0.00102347;0.000479953;0.0286421;10.556;54.229;0.00378674;0.001004;0.000654425;0.0305196;10.556;2.59182
0.473162;0.385322;2.34193;0.191931;149.273;15632.6;33038.6;0.480761;0.0723517;3.73801;0.0772417;200.484;109.709;228.199;0.137866;1.46799;4.3863;0.763136;0.0864854;0.0138444;0.00959351;0.0627406;466.95;28.4862;4.01892;0.0492849;0.23705;574.931;14639.4;0.10361;1.93128;0.466121;0.0102137;423.524;11.861;0.0387117;0.0582719;0.00917962;0.00010475;11.245;7.84798;0.051029;0.0582019;0.00947147;0.000110952;11.245;334.013;5.21177;4.72421;22.1619;0.0612502;0.119242;0.195939;0.412126;0.0308071;3.00092;825.246;619.115;1598.82;0.000827651;0.560267;0.220017;0.419312;4.29332;160.385;1.69968;362.825;1.06822;112.322;0.594422;14504.3;661.526;0.118414;0.0921336;0.0875962;10.4718;114.432;0.0563492;638.05;0.121385;0.107912;0.0951659;13.3907;1916.34;1137.98;15.3798;11.396;2.60963;0.0813593;1.04338;0.040375;2256.06;0.171144;0.150984;0.147004;264.811;0.430794;0.131989;0.124109;0.35415;1543.63;1268.39;3515.28;0.00305015;3.04298;0.305026;0.275569;3120.87;1288.9;20636.8;0.164284;0.0451212;29.9189;0.0513267;19732.4;0.00997282;0.0610376;5.27981;0.0580993;4.627;3.53723;1.34973;59.6257;5.67078;3.44579;1.49077;59.6257;11028.1;0.533009;0.514354;0.130234;14.7471;0.307249;117.244;1237;2.44761;2.07859;229.671;0.0117952;0.276563;0.245519;0.491252;0.415097;17.5964;1567.35;0.0483335;1.24162;0.277975;1237.65;5732.79;424.36;0.0575841;0.000772821;0.00664495;0.00100379;214.36;1408.09;62.1407;0.00383772;0.00123134;0.000611047;0.0358708;8.6519;47.6627;0.00344743;0.00106195;0.000562271;0.0305256;8.6519;4.03155
0.493762;0.119025;4.28312;0.130149;599.323;112.535;227.914;0.481089;4.17493;5.37486;0.247067;7.11375;10.2939;21.3971;0.0992966;1.44342;3.5404;0.827788;0.082534;0.0173953;0.00954009;0.0780556;525.645;84.4806;4.25488;0.0537911;0.28661;596.689;17901.7;0.106078;1.81017;0.432979;0.00819772;456.43;15.486;0.0509597;0.0581117;0.0096149;8.66E-05;8.48552;5.85707;0.0302454;0.0548557;0.00935066;0.000132182;8.48552;306.666;4.16776;3.80047;19.7119;0.104542;0.11067;0.125896;0.506632;0.0151404;0.172464;1662.44;421.969;1341.23;0.000780213;0.560026;0.255703;0.373563;3.24156;223.169;1.6488;355.635;1.16595;116.32;0.880396;24825.6;1099.77;0.11801;0.118591;0.0871875;8.04249;49.0992;0.0258123;932.803;0.10349;0.108541;0.114941;10.5662;1853.06;1448.69;21.9236;12.3684;1.15719;0.0647565;0.945418;0.0399768;1827.28;0.17715;0.175968;0.146137;179.662;0.451556;0.120512;0.112905;0.349651;1756.96;1269.09;3360.34;0.00275427;2.28928;0.206819;0.281839;2985.58;2012.45;16671.2;0.140028;0.039207;30.496;0.0524366;21016.8;0.186411;0.0562023;5.38164;0.0516144;4.65926;4.64928;1.46589;110.043;4.76226;3.37049;1.39881;110.043;10601;0.800018;0.481165;0.11102;15.3636;0.303684;71.9306;1039.03;2.55369;1.91095;200.755;0.00989667;0.212852;0.255466;0.504804;0.375265;3.60878;588.722;0.0441772;1.17351;0.321579;885.387;5492.05;491.27;1.54575;0.000775921;0.00744847;0.00207084;228.057;8.46782;47.2324;0.00348153;0.00101062;0.000666564;0.0314042;12.0108;52.6032;0.00340404;0.000708572;0.000629789;0.030769;12.0108;2.58261
0.485442;0.0992825;2.54982;0.276569;72.4669;500.045;1030.08;0.48229;0.0949916;2.16269;2.2939;82.4991;170.153;352.803;0.0861424;2.12327;4.22716;0.480117;0.100043;0.0151574;0.0107987;0.0657382;589.938;39.3533;3.70376;0.0569252;0.268453;641.836;16245.9;0.100063;1.53378;0.423416;0.00787345;490.493;20.3943;0.0398413;0.0581471;0.00947823;6.81E-05;9.18025;21.2424;0.0398254;0.0575955;0.00911268;8.95E-05;9.18025;306.856;7.90041;6.15538;8.55006;0.0630738;0.0597652;0.116163;0.346479;0.0197399;2.54396;1106.74;519.528;299.129;0.000808756;0.555698;0.209612;0.410202;3.72618;168.182;1.80458;354.617;1.09951;83.1818;0.79453;56088.8;588.425;0.115148;0.115749;0.0827591;11.251;49.0169;0.0256702;1007.9;0.135979;0.112787;0.115382;16.9102;1860.47;981.908;14.4252;8.90208;1.18735;0.0739427;0.872543;0.0351674;2058.28;0.16545;0.203125;0.145629;190.824;0.506663;0.135363;0.110001;0.383334;2257.9;1291.72;3323.07;0.00446178;1.34899;0.219336;0.326329;2581.77;1393.59;25925.5;0.0293682;0.0571317;27.1887;0.0473754;25541.7;0.118946;0.0546017;4.79801;0.0561036;3.67882;4.54424;1.39347;83.3873;4.5247;4.05303;1.5525;83.3873;9719.74;0.566973;0.428521;0.0837824;13.3614;0.311744;156.777;821.672;2.50533;1.82641;254.797;0.00826423;0.262972;0.237862;0.537679;0.473628;9.72402;1208.22;0.0455953;1.24847;0.24314;1335.27;5703.31;435.429;0.31675;0.000768613;0.0069088;0.00373812;280.022;9451.45;38.4472;0.00256187;0.000878212;0.000702374;0.0265461;9.47285;64.6942;0.00321797;0.000957899;0.000578963;0.0268462;9.47285;3.28638
0.463315;0.545865;0.689171;0.163957;7.88837;140.774;303.84;0.465533;0.258511;41.2108;2.92604;1337.95;1427.89;3067.22;0.101566;1.57537;3.72501;0.804298;0.110507;0.0152368;0.00839673;0.0712179;803.246;47.9457;5.03349;0.0493093;0.280861;621.73;17314;0.130369;1.77736;0.402092;0.0112716;466.362;11.8265;0.0432911;0.0596557;0.00973619;9.80E-05;9.44823;7.35076;0.0366473;0.0580738;0.00906543;0.000105224;9.44823;251.224;4.02495;8.09444;33.9772;0.0459411;0.13275;0.16018;0.531624;0.027073;1.29912;400.559;371.698;6.70445;0.000855047;0.560254;0.275318;0.383723;3.27924;210.762;1.69656;388.293;1.19137;95.5716;0.621664;280343;661.274;0.124222;0.10286;0.114022;10.0014;130.65;0.0702904;853.936;0.116094;0.126635;0.101697;9.04536;1728.07;1032.35;18.3923;15.4249;0.338878;0.0730636;1.06093;0.0405074;2442.09;0.175593;0.158797;0.165751;220.504;0.458476;0.123407;0.125172;0.344255;1657.63;1327.89;3438.62;0.00139989;0.886807;0.139621;0.323239;2071.44;1386.37;25865.9;0.048015;0.0533296;27.6535;0.0521327;20833.6;0.253493;0.06182;4.88003;0.0523939;5.14085;4.56239;1.67194;66.4797;5.25114;3.4266;1.41707;66.4797;10816.3;0.512274;0.368077;0.109405;16.5512;0.329122;12.8157;996.995;2.55167;1.70501;224.034;0.0107509;0.180835;0.234747;0.380073;0.438203;22.1823;2323.12;0.0450065;1.18583;0.288572;1044.55;5647.89;468.589;0.126359;0.000761882;0.00613729;0.0404297;245.451;4835.39;47.9505;0.0043868;0.000974188;0.000714143;0.0382877;14.1024;61.5634;0.00391226;0.00111041;0.000536522;0.0262453;14.1024;2.36054
0.453745;0.152134;6.13788;0.281751;0.378695;1006.69;2218.63;0.485656;0.0872966;2.81637;0.148727;0.7751;331.829;683.259;0.0685862;1.47732;4.9807;0.846209;0.092587;0.0153673;0.00877096;0.0770826;450.728;31.846;5.66451;0.0495955;0.22556;571.598;18853.4;0.0853508;1.92527;0.426546;0.00940695;430.245;16.9056;0.0357662;0.0602795;0.00886043;0.000101558;7.01713;8.89615;0.0406966;0.0544735;0.00957711;8.36E-05;7.01713;282.111;3.51631;6.49276;13.959;0.0993792;0.106062;0.139308;0.568792;0.0242604;16.639;1326.27;437.752;1685.95;0.000870177;0.554874;0.257911;0.526055;3.48042;197.591;1.69452;355.882;1.14182;124.094;0.837009;164143;724.149;0.122629;0.143877;0.121252;11.1679;152.527;0.0841755;736.614;0.119757;0.115775;0.111288;13.4872;1659.49;845.937;13.2104;11.0763;2.00474;0.0614513;1.02963;0.0382629;2135.97;0.173021;0.169481;0.144982;161.856;0.395413;0.1614;0.110623;0.325383;1352.67;1174.79;3263.06;0.109616;2.52663;0.139467;0.249504;2920.82;1138.31;17455.1;0.032274;0.0506857;23.9858;0.0575909;17869.8;0.0759784;0.0524846;4.23279;0.0557103;6.06218;2.81605;1.42635;89.1911;5.3815;5.34873;1.42959;89.1911;12993.5;0.637258;0.506094;0.0995799;15.8777;0.312591;63.281;793.623;2.42816;1.97581;217.286;0.00806864;0.207909;0.225514;0.568944;0.403902;2.15397;407.881;0.0431127;1.09396;0.230874;1205.6;5901.62;528.406;0.0212025;0.000780374;0.00731809;0.00354264;269.283;51.1017;52.4764;0.00360424;0.00104674;0.000565947;0.0317602;8.6323;52.1659;0.0029465;0.00118812;0.000535367;0.0313017;8.6323;2.29806
0.488619;0.0181334;4.12183;0.235372;41.5947;19.0151;38.9161;0.478839;0.112583;17.6592;0.249032;0.60604;89.0642;186;0.068243;1.36623;3.539;0.864383;0.105399;0.0115992;0.00974123;0.0742412;664.255;50.3572;4.0749;0.0549169;0.280821;629.679;16213.4;0.0823396;1.58314;0.343259;0.00827258;433.566;9.32044;0.0392021;0.0586955;0.00984631;0.000112047;5.73315;6.49157;0.0479728;0.0604445;0.00975982;0.00010718;5.73315;251.308;4.0828;4.14779;8.96762;0.0589315;0.0607489;0.208038;0.367362;0.0226808;1.55614;2077.81;642.072;1873.24;0.00076775;0.564757;0.224456;0.490378;3.72917;219.866;1.74024;374.737;1.11663;103.081;0.841576;4057.31;824.557;0.146929;0.116994;0.107068;10.1929;125.828;0.0740516;730.946;0.117936;0.113662;0.109817;11.5573;1573.37;1231.3;14.0872;8.10467;12.2098;0.0797441;0.842979;0.029358;1123.28;0.173026;0.12311;0.155189;224.052;0.506776;0.0964171;0.118926;0.403831;2198.59;1290.54;3311.97;0.00159848;2.45874;0.0485732;0.265334;2867.83;1437.86;19347.8;0.05893;0.0505606;24.4042;0.0546187;21055.4;0.0280718;0.0474958;4.30663;0.0570082;5.82023;3.83478;1.25982;63.2756;5.95732;3.9218;1.71183;63.2756;10627.1;0.725288;0.531548;0.103288;16.9235;0.368754;56.2161;1324.71;2.58322;1.82898;246.578;0.00909092;0.237096;0.209159;0.567629;0.367487;3.29763;494.275;0.0493213;1.1949;0.238039;1394.09;5630.86;402.462;0.0378646;0.000772304;0.00642622;0.000184846;259.242;220.364;40.1845;0.00366113;0.000904408;0.000551644;0.0292181;10.0165;71.7493;0.0031256;0.000891106;0.000549508;0.0293558;10.0165;3.82676
0.489597;0.0137027;9.67823;0.827703;162.772;3912.62;7991.51;0.50223;3.1488;1.58331;0.174399;39.6605;90.3664;179.93;0.11009;1.20016;3.09017;0.787502;0.0724758;0.0116815;0.00886539;0.0823731;575.393;56.2563;3.76923;0.0501997;0.261543;607.805;19049.8;0.111473;2.70051;0.413045;0.010247;449.871;5.05215;0.0380905;0.057811;0.00936993;0.00012155;9.24901;6.99555;0.0380851;0.0591454;0.00971221;0.000158048;9.24901;265.197;4.56237;4.13786;12.4784;0.0653304;0.124822;0.16304;0.42416;0.0178929;5.12599;1106.52;552.53;2.44254;0.000851519;0.543562;0.215509;0.473753;4.44512;160.589;1.70811;368.438;1.19891;100.948;0.829085;84616.7;643.904;0.114532;0.104208;0.0850173;12.7989;141.755;0.0782984;776.237;0.15529;0.105116;0.0878333;13.6891;1668.69;1081.47;17.3987;7.87388;0.646455;0.0616933;0.973537;0.031459;1561.27;0.166819;0.162136;0.153675;203.73;0.531256;0.131336;0.115794;0.358669;2155.04;1322.84;3312.22;0.00280232;1.13575;0.062386;0.318732;3275.65;1523.06;17665.3;0.028126;0.0597404;33.5379;0.0565223;15566.4;0.0685886;0.0397689;5.91845;0.0548204;5.22268;4.1405;1.42012;57.4577;5.99597;4.06034;1.6295;57.4577;10376.8;0.521417;0.623923;0.106911;15.3521;0.276002;19.5576;1055.65;2.59144;2.23185;243.062;0.00951389;0.33036;0.267017;0.541648;0.379299;17.328;2102.21;0.0437303;1.00539;0.310291;833.123;5879.77;506.867;0.190453;0.000766861;0.0062883;0.00122046;248.548;478.782;58.8543;0.00297434;0.00120081;0.000601083;0.0283471;10.2552;48.7358;0.00367287;0.00115806;0.00066717;0.0290906;10.2552;3.24774
0.476706;0.0780099;0.554089;0.892734;82.8188;55.0233;115.424;0.474676;0.318499;4.54963;0.181168;24.8083;381.634;803.99;0.0886446;1.59436;4.13365;0.72841;0.121336;0.0128801;0.0100444;0.0809611;551.7;76.0491;5.42893;0.0474914;0.295551;577.773;22947.2;0.0801081;1.99085;0.403122;0.0084669;440.069;5.64137;0.0380331;0.0576837;0.00937701;0.000104058;9.04672;8.89112;0.0342792;0.0568431;0.00942563;9.77E-05;9.04672;265.917;6.52905;4.02701;18.31;0.0762068;0.118984;0.157873;0.327389;0.0213504;0.97668;723.26;471.181;77.5868;0.000847711;0.54428;0.280702;0.441467;3.6425;219.498;1.71485;356.041;1.09787;109.787;0.81772;49228.9;956.352;0.147345;0.118254;0.0789838;14.7648;27.8362;0.0134754;777.084;0.126208;0.140651;0.084849;10.9727;2037.87;1126.16;16.1324;16.8253;6.05653;0.0599105;1.03961;0.0328415;1660.95;0.1882;0.153873;0.147437;240.847;0.414758;0.142931;0.123535;0.389448;1822.37;1407.82;3452.87;0.00148473;1.29716;0.0294389;0.305788;2593.97;1238.64;20124.7;0.0409154;0.0390505;26.2729;0.0573416;18550.9;0.0798987;0.0481243;4.63639;0.056181;5.95343;3.80841;1.21326;77.4777;4.48951;3.5318;1.61272;77.4777;8710.66;0.599569;0.740294;0.108744;14.6602;0.301015;62.2248;908.717;2.74908;2.23602;216.8;0.010182;0.260958;0.236492;0.488146;0.388738;5.89823;659.211;0.047794;1.19898;0.239924;1404.45;5880.21;332.449;0.0189581;0.00077939;0.00792362;0.00495794;309.371;3125.08;43.8162;0.00427378;0.000916211;0.000651639;0.0332631;11.2015;51.6063;0.00388611;0.00125381;0.000702162;0.0310835;11.2015;2.78346
0.488412;1.71411;1.76916;0.0685247;4269.98;196.466;402.254;0.448407;0.287202;3.77496;0.0122873;120.555;140.848;314.106;0.0787529;1.17106;3.45434;0.570631;0.13637;0.0151975;0.00865705;0.0739556;716.245;33.9559;4.45475;0.0547851;0.220876;574.519;15857.8;0.0861362;1.7709;0.445882;0.0126264;472.99;7.66263;0.046459;0.0569272;0.00934882;8.54E-05;7.85437;4.3546;0.0374371;0.0546713;0.00940567;9.91E-05;7.85437;276.545;5.76589;6.17826;39.4523;0.0472713;0.0886188;0.136187;0.413802;0.0200461;12.8031;828.627;558.151;1736.04;0.000868997;0.569044;0.271171;0.563987;3.73953;179.855;1.72813;357.463;1.00488;158.295;0.662036;1559.66;745.06;0.124463;0.123105;0.0983158;10.6136;105.322;0.0584567;794.433;0.104966;0.107516;0.123061;10.1444;1696.38;896.9;15.4586;10.0525;0.590266;0.0612439;1.04372;0.0335469;1919.31;0.172193;0.184257;0.151476;226.918;0.533232;0.10352;0.132519;0.480778;2382.39;1243.93;3667.62;0.00280116;1.32178;0.127086;0.285437;3308.27;1483.09;26198.3;0.0207755;0.0530804;32.1653;0.0589016;19445.7;0.0515117;0.0606536;5.67623;0.05555;5.9634;3.47335;1.01298;96.6534;3.79018;3.14493;1.51701;96.6534;10638.8;0.535127;0.618054;0.108488;13.5636;0.400581;87.5965;829.172;2.29242;2.02592;222.166;0.0103474;0.304756;0.254752;0.515963;0.337372;8.23334;1017.23;0.0450467;1.20374;0.237753;1244.46;5456.45;435.804;0.09629;0.000782481;0.00819311;0.00399704;256.253;2643.81;54.8896;0.00352279;0.00089163;0.000561091;0.0388536;8.72877;43.9727;0.00374293;0.000888041;0.000615779;0.0402587;8.72877;3.41047
0.498518;0.408503;5.44001;0.0318222;75.2318;2.70546;5.427;0.48464;0.223809;3.96745;0.13145;19.9131;389.831;804.373;0.0542721;2.03631;3.7974;0.513711;0.15;0.0133669;0.0101046;0.0919645;426.888;61.1802;4.42588;0.0596238;0.340477;603.503;16740.2;0.109343;2.32215;0.361841;0.00904888;474.265;15.6016;0.0355205;0.0578603;0.00893554;8.00E-05;11.2247;9.11119;0.0429874;0.0578788;0.00931604;0.000120738;11.2247;272.41;3.76404;4.5185;2.87232;0.0657395;0.124246;0.163403;0.357464;0.025059;12.7528;748.42;612.968;6087.95;0.000837216;0.559784;0.284422;0.375344;3.44651;232.995;1.79462;373.183;0.98707;136.114;0.783569;758132;682.141;0.165515;0.112074;0.082742;11.9625;97.3744;0.050146;892.904;0.137756;0.121905;0.0989604;10.7449;1844.44;902.136;16.8459;10.3563;0.351664;0.0549369;0.994766;0.0398404;1927.27;0.184395;0.173898;0.148489;228.635;0.439946;0.137059;0.117655;0.374378;1586.92;1145.04;3387.37;0.00694239;1.23164;0.345988;0.347895;2905.38;1088.87;27372.9;0.0754695;0.0451074;40.9352;0.0575766;18397.3;0.0743413;0.0460449;7.22385;0.0551468;5.96811;4.39143;1.24829;75.1275;5.59362;4.39208;1.3666;75.1275;10201.7;0.529445;0.93446;0.111287;15.1007;0.3703;39.8834;1089.2;2.22703;1.89683;201.307;0.012051;0.263944;0.282557;0.428818;0.415008;9.98624;916.618;0.0440997;1.1567;0.237394;1176.43;5474.95;580.887;0.0578451;0.000782746;0.00797744;0.00251877;234.6;67.533;55.8491;0.00354646;0.000866453;0.000498364;0.0329089;6.98796;58.0149;0.00322996;0.000968438;0.000736979;0.0288495;6.98796;4.12604
0.506235;0.229668;1.58061;0.345922;235.02;522.885;1032.89;0.466625;0.782226;0.256518;0.154145;6.44391;71992.6;154284;0.107569;1.46442;3.76268;0.654333;0.105188;0.0154024;0.0102158;0.063584;518.991;54.9535;2.51816;0.0598599;0.227323;625.686;18854.8;0.0797948;2.20617;0.419092;0.0117025;442.707;9.12523;0.0447993;0.0588775;0.00941272;0.000125279;8.12347;4.18948;0.0357626;0.060318;0.00952942;0.00010933;8.12347;234.644;4.00967;4.38906;37.4126;0.0600781;0.0435938;0.153887;0.450105;0.0180288;1.77789;3065.72;584.866;1188.74;0.000813751;0.551185;0.242309;0.373636;3.8816;194.048;1.7342;373.052;0.958608;91.7889;0.556822;82577.8;715.431;0.136481;0.0956556;0.0921558;12.7439;78.2289;0.0407441;1076.36;0.135665;0.113403;0.132262;11.8523;1841.78;1171.93;15.2926;10.3839;0.538533;0.0550905;1.06145;0.0356303;1380.86;0.171238;0.153576;0.138335;201.006;0.476317;0.162724;0.119723;0.491832;2560.2;1321.61;3289.46;0.00186086;1.53437;0.652417;0.177168;2896.49;1691.89;20022.1;0.00160418;0.0537585;35.9707;0.0553832;16612.2;0.0165479;0.0651281;6.34776;0.0583594;6.02871;3.10396;1.02475;77.5946;5.82201;4.49089;1.24613;77.5946;9342.13;0.493643;0.667414;0.0965126;17.6607;0.32185;46.9959;697.377;2.53071;1.69333;215.543;0.0122414;0.240543;0.238606;0.619914;0.400579;5.92552;743.065;0.0483604;1.16683;0.282948;1122.35;5627.77;535.06;1.25288;0.000771572;0.00697731;0.00584657;231.438;12507.4;38.6547;0.00399465;0.0010147;0.000813158;0.0320819;13.2262;58.8155;0.00342266;0.00127128;0.000561715;0.0310471;13.2262;3.16209
0.490498;0.267293;3.89707;0.173431;5.78186;4137.34;8434.98;0.46728;0.0774106;5.50852;0.12161;6.45245;361.735;774.129;0.0950021;1.54607;3.84115;0.658602;0.099396;0.0148167;0.00899211;0.0593492;796.69;50.3955;3.7499;0.064622;0.241205;652.871;17622.8;0.107129;2.43895;0.347796;0.00997281;418.974;2.89572;0.0396121;0.0569739;0.00915325;0.000105121;8.88216;5.29489;0.0347617;0.0568895;0.00956026;0.000102597;8.88216;315.869;3.69086;4.84398;31.2555;0.0610899;0.163982;0.222375;0.449368;0.0265395;2.0052;634.061;456.591;305441;0.000820818;0.562489;0.226263;0.438378;3.53165;171.261;1.68516;364.817;0.974256;121.017;0.773228;97688.1;808.505;0.151869;0.129735;0.0923771;11.393;112.92;0.0617706;753.841;0.15208;0.107561;0.0866041;15.5439;1715.13;920.104;18.1849;11.6195;0.737115;0.0733481;0.922358;0.0412499;1788.48;0.168046;0.142595;0.155922;174.242;0.447087;0.142292;0.113509;0.421179;1989.71;1211.51;3489.04;0.00346766;2.50685;0.296181;0.287174;2229.24;1289.06;18676.9;0.0948315;0.0440829;27.6118;0.0545125;17440.7;0.0600051;0.0438716;4.87267;0.057061;5.52729;3.23917;1.39154;87.2619;6.04011;4.20258;1.3566;87.2619;12943.4;0.826643;0.455141;0.106312;18.1803;0.399492;105.713;1092.2;2.64864;1.86026;218.467;0.00993105;0.261696;0.264676;0.432782;0.411065;24.3514;2610.99;0.0438166;1.1632;0.2162;1285.31;5452.2;431.875;0.116087;0.000773539;0.00678807;0.00144869;229.879;317.068;37.053;0.00319646;0.00106536;0.000483861;0.0282737;15.5778;46.6335;0.00420756;0.00110627;0.000629395;0.0295883;15.5778;3.10611
